id,SalePrice
1229,224009.19949011505
1231,138637.58621452376
1234,226558.03841912746
1235,133033.97420179844
1239,175934.10208939016
1240,165356.47697738186
1241,211371.81235036254
1246,92086.55894001201
1249,193064.03367334232
1250,132782.63118057698
1252,133078.77341346815
1259,153477.40166416764
1267,97408.68699990958
1269,80169.79714804143
1270,137373.25715918466
1272,117828.39436786994
1274,134917.05743440986
1276,104708.46197064593
1279,136790.72131288797
1281,190778.84348440543
1286,142999.368677333
1287,128888.13193107024
1290,64757.01013274863
1291,137598.8769554831
1297,146594.8348180093
1302,152508.86009452492
1303,5677.993008386344
1312,96926.27424700558
1315,121977.62230937928
1322,44099.49584529549
1327,103956.27216723561
1331,136595.18101048097
1333,128997.44898584485
1334,115332.18436893076
1336,105387.2264284566
1341,111493.87163177133
1344,86212.96682944149
1347,143019.13547712564
1348,168750.97952997684
1353,173390.62908778712
1355,142014.8023094721
1356,123254.03288889304
1357,174209.57107758895
1361,144953.57391208783
1364,129525.99316909909
1368,127882.43129116297
1369,95222.03232584521
1371,132206.24856804684
1373,131331.4263977334
1374,112497.4312684834
1387,117676.58491113037
1388,103508.9684717767
1392,174393.87824701145
1394,140821.57329679653
1406,159613.76560772955
1407,212776.3520873189
1408,194086.24454934895
1409,158096.83053104952
1411,169799.95644655824
1412,116173.28572012484
1413,153193.96280542016
1414,111937.03409662098
1425,255559.40011766925
1430,181187.6042221263
1431,194274.09656730667
1435,243774.17866516113
1441,243874.9642849043
1444,230057.72076783702
1445,121510.86856509
1446,124430.13031218946
1452,109965.22109958157
1453,111008.0689831078
1456,241814.71385280788
1457,244159.80912304297
1460,279613.0420923941
1463,264003.01190500334
1468,227009.06057024375
1471,224697.86041747406
1474,221699.21653415635
1475,202143.75405725837
1476,234423.1536973752
1478,204717.77988125384
1482,158197.39775518328
1483,158069.04620663822
1484,159395.33111268654
1485,157721.62206110358
1496,161673.01407743618
1497,155176.17173296586
1500,144233.80588266999
1506,101900.86517743021
1507,84614.65211889148
1509,120615.24369630218
1510,107347.7523816675
1513,104878.98410083354
1517,133418.25866920874
1518,158043.17841660604
1523,163439.76539876685
1524,138903.16826197878
1526,139804.14042014256
1529,184451.9278221354
1531,148722.01146705076
1535,104049.8456398435
1536,151157.90973659232
1538,343368.6992524192
1540,232585.04405010492
1543,120220.59015638754
1545,121314.44076645374
1546,120286.1139221713
1557,73491.26762398332
1558,88521.26583519205
1559,43409.44683187455
1563,261663.86405710503
1568,176976.99587569013
1571,296245.519585222
1578,130396.42891654372
1579,200676.04994460195
1584,258391.65258191526
1586,306945.3244208433
1604,127491.17190244421
1606,143517.27729540318
1610,184300.50730850175
1611,142272.91686143726
1618,170926.13537968323
1623,211605.44691105187
1624,189789.43572970107
1628,175324.0999114029
1633,236774.3959984146
1645,169854.35343370587
1649,242952.74909241498
1652,160866.90790392086
1653,181188.4049409479
1656,159141.11844832823
1662,206542.77223249897
1668,119917.47984305024
1670,104904.12103936449
1672,105716.51167703047
1673,159187.36981773376
1674,166448.95165768638
1677,130370.76964769885
1678,119972.010873314
1679,102356.40731262788
1685,331125.6449774653
1692,394498.67487311363
1693,294641.04329739884
1696,418808.14780536294
1709,328973.00807345286
1711,287472.5578459129
1717,203420.7654591687
1718,207037.91214955226
1721,229350.06408006325
1722,214928.98438037187
1725,286913.87262229994
1726,211903.19691293314
1730,170469.85254418105
1731,187362.47984375805
1733,183678.62564003468
1737,196350.8821534738
1746,267638.9356947616
1747,191637.5707197711
1748,181179.9767644219
1749,217922.29922316968
1760,185712.82654604688
1761,512739.7533516064
1762,355785.6311840899
1768,529954.930995103
1769,248919.0590097122
1770,306324.4648614675
1776,206404.6947175935
1781,393715.22220760584
1785,279890.8858982548
1792,222505.06248071417
1798,259820.33620270714
1812,196401.8433747664
1814,254083.455954846
1817,132209.09876359254
1818,171015.56158480048
1822,135228.21420504525
1823,126121.01345413551
1829,244981.1526405178
1838,186855.75486646593
1845,181040.9473623
1851,199883.30735521764
1855,322911.35365635157
1856,179922.27857273817
1858,221273.17841366678
1865,252809.41929598525
1866,155647.9907717444
1867,194460.15939070657
1868,209243.28813723847
1876,148943.37957878783
1878,161351.92659793422
1879,158062.2030606605
1882,145642.39705743268
1883,115063.2778845653
1887,76732.57411272079
1895,162290.74416726828
1898,159287.95040525496
1904,32134.404850509018
1908,160799.15058496594
1917,152804.16779934615
1918,125312.86297251284
1920,139715.45193799585
1922,137637.07381620258
1923,167426.08187505603
1931,134421.7084419988
1935,132383.15966050327
1936,116608.6250180006
1939,127219.81545919552
1943,107404.79798263684
1944,118353.2796859406
1946,249837.92727378756
1952,59320.07094292343
1954,99002.71101731434
1958,139717.74986450374
1964,134254.19650324807
1966,137391.22800485045
1969,77928.34363476187
1977,121572.55102732033
1980,81655.69048384205
1984,131212.95000861958
1985,68195.64690009877
1988,96686.39780573174
1989,114670.7411958687
1991,139999.625318259
1992,125489.81905476004
1997,133195.7780712098
1999,209847.49824099243
2003,103497.7192440033
2005,100538.02640872449
2010,111237.5416325815
2012,135079.84620576724
2016,127642.3581857495
2017,105985.35222363472
2022,184388.53186526895
2023,159757.41241791472
2035,143124.85364922136
2036,219071.5060054958
2040,105597.97457807884
2042,167026.7988288477
2043,75966.13742121309
2055,116021.95614535734
2056,108036.67458927631
2059,107689.83243184164
2064,110768.67171757668
2066,227026.9637659602
2070,163090.15795826912
2071,71178.41928589344
2078,247911.60360492766
2080,164504.39101228118
2085,110600.80056952313
2089,127728.8935017176
2090,205669.53952101618
2092,264060.05050997064
2094,242871.24802191556
2095,234462.91937697306
2098,353130.7314697243
2099,266101.11599479616
2103,265802.4664611593
2120,156472.26557208598
2122,173762.97282733396
2123,167225.12892947346
2134,200604.71100709587
2135,126669.07260819152
2136,123261.2889380157
2143,136597.62514507025
2145,320973.193192862
2146,265642.30701622367
2148,211563.01945528015
2155,302470.4771011211
2156,289070.9749012664
2157,149742.5736132525
2159,210400.32209436968
2161,183110.68655635417
2164,203807.53156323358
2165,176383.25853525847
2169,139963.71911045536
2171,112434.78603211418
2180,156938.58183063567
2184,120495.45651247725
2185,66458.83806631714
2188,56069.11839013919
2191,106281.20486111939
2192,80844.71553445607
2196,194185.16672201827
2198,71588.37105521932
2204,156924.72938632965
2210,187858.05430349708
2213,105314.03535258397
2215,292819.894269675
2219,259471.62875957042
2221,239485.24937640503
2224,220746.33603895456
2228,180079.28192501143
2232,129232.26525858417
2239,105011.314821776
2246,279703.1782934703
2247,279487.933542002
2249,144444.92673116177
2251,191330.15737891942
2254,144887.95679794624
2256,225316.41425594315
2259,261090.36300285906
2263,245739.05956130102
2266,222647.435631264
2271,191973.20302222297
2274,230464.03345898166
2275,265778.7310201451
2280,144425.64269783348
2281,128163.1068680808
2291,60547.40097757429
2292,160255.3410479054
2295,238107.04646759853
2297,93963.1853815727
2299,184998.2125044465
2302,114771.88602207974
2303,122809.65698200837
2304,115429.54728917405
2308,222874.86754851788
2312,249700.47506629676
2314,185486.9605201967
2315,187777.3758000359
2316,190287.7762457095
2320,239879.6118051
2321,275583.5292788595
2322,241766.20891607925
2325,181638.4038704373
2336,341171.12268524617
2340,295139.0005720742
2341,313360.4921902828
2342,359724.59833272547
2345,255858.3814507909
2346,197718.93238863721
2347,179503.42857830971
2354,268415.72760787234
2357,188741.2318634726
2359,169472.42390665784
2360,131992.89055918157
2361,84913.55470238253
2362,90955.12555993348
2366,128484.27074776217
2367,116160.54991396144
2370,126195.15250570327
2373,108428.77734299004
2376,123922.99972383305
2378,133801.97515108064
2382,267306.05810097605
2387,295172.73357361555
2392,328444.2015935071
2395,313161.3810497187
2396,337473.9842604287
2397,284099.4791595228
2399,350495.7341441661
2401,400272.83282877505
2402,274698.7004414797
2407,192135.05866998807
2411,180448.25715901703
2414,207791.09059054777
2418,280267.22730090097
2419,185440.1324055232
2424,188986.49035609514
2427,162802.24917868525
2430,230149.3865242973
2439,209769.19185197353
2441,241807.00422919542
2442,245082.10918881
2446,495116.0780212842
2447,387479.47171906754
2452,309762.8638356216
2457,353522.22555306554
2458,295784.0004803799
2462,371626.9318378344
2465,191410.12303564325
2467,193600.2069836147
2473,152108.8547082208
2478,194843.3607317321
2479,172543.60853355378
2482,150639.5622193329
2485,125217.53627788648
2488,142530.61158036068
2494,126363.07627665624
2500,281151.3727444485
2509,146043.48029093072
2512,179685.02626788616
2514,141949.32292741537
2515,201207.8876061365
2516,235513.06885354593
2518,183137.52105641738
2519,222481.4727615416
2520,191600.02097412944
2527,179622.1220534034
2532,107160.41102367267
2538,135607.84697123244
2539,145067.53381603584
2543,116180.38011372462
2551,144280.9402806908
2554,103588.86372666433
2555,87853.62353150547
2557,57256.42348611727
2561,141910.94877206162
2563,157762.902257327
2564,141061.36195595935
2570,124380.91181509942
2571,323569.86107150465
2576,169781.30827828497
2582,146335.05349989608
2584,155533.48570712656
2587,107625.65385413915
2589,111078.34101333842
2591,232480.53717563674
2597,113313.7070229575
2602,138649.74585925043
2605,187619.14146191627
2610,185166.80917066336
2611,167459.48516400903
2614,129380.0052651763
2616,224490.14955375716
2617,156196.6529607065
2620,123499.06811542436
2623,63376.21752558276
2631,162863.21564726532
2638,152229.55103925243
2639,132876.93595825508
2645,116563.91189787537
2647,76460.5497741811
2648,126044.3926396966
2650,106211.09864413738
2652,101281.65170856565
2656,101749.40076074749
2658,140827.32542426884
2661,203781.8003240116
2665,169989.27900133654
2673,175579.25910151377
2678,61858.18177616596
2679,105292.1454408206
2680,55964.07723544538
2685,89893.6408217214
2695,120090.26373067871
2698,116325.83905709907
2700,196018.37813233584
2706,143057.9752508253
2708,159657.49705721438
2709,160068.26233233884
2711,127499.198667828
2718,183305.12175111845
2719,194647.9137948528
2721,181581.80886664987
2725,188969.44322956726
2726,258369.41752069816
2732,213129.24612783268
2733,132109.92941106483
2739,179261.17744727433
2747,200360.72632922232
2751,234332.32025472447
2754,201180.85776476562
2755,239860.0400966443
2756,217706.6823279485
2758,264256.7279156372
2763,216098.90511352196
2764,249536.09719831496
2765,215403.55317756534
2766,169624.79444569722
2768,185891.6767700091
2781,241266.69984658808
2784,167944.86486120895
2785,122010.5027670078
2786,113671.65340069681
2796,263920.0370324664
2797,289688.38317316025
2801,258383.38034469262
2805,251327.85459467024
2806,222815.7674892135
2812,202901.61393679678
2817,106813.5932847634
2822,152990.84422349185
2825,246693.63789863884
2828,147535.97241489962
2831,161423.44570132345
2843,132909.96161001176
2845,102638.09116793424
2847,172265.21465195343
2855,160281.7019142434
2856,133547.26033035666
2859,143912.09144961834
2865,189048.2042492181
2867,151104.80589124188
2869,217740.14766835794
2870,220261.08787693083
2874,128375.2568817325
2876,43231.39501767233
2889,158777.65772865713
2892,299823.29039508477
2895,260591.50440326333
2898,273581.21689267084
2901,317419.17305509746
2902,332575.8387648836
2908,140219.45021379367
2909,98586.12179433927
2916,156857.43296432495
2917,60414.05599245429
2919,51013.09059492499
2921,63498.137301493436
2922,200564.48894745857
2925,197209.38029687852
2928,111561.44021793827
